ID,k__Bacteria_0;p__;c__;o__;f__;g__;s__,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium_0;s__,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Adlercreutzia_0;s__,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales_0;f__;g__;s__,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides_0;s__,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__gordonii_0,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella_0;s__,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae_0;g__;s__,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__indistinctus_0,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24-7_0;g__;s__,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae];g__Odoribacter_0;s__,k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__YS2_0;f__;g__;s__,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__sciuri_0,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_0;s__,k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales;f__Turicibacteraceae;g__Turicibacter_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales_0;f__;g__;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__CandidatusArthromitus_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Dehalobacteriaceae;g__Dehalobacterium_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae_0;g__;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus];s__gnavus_0,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae_0;g__;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae_0;g__;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Clostridium;s__methylpentosum_0,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae]_0;g__;s__,k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Allobaculum_0;s__,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria_0;o__;f__;g__;s__,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Sutterella_0;s__,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila_0;s__,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae_0;g__;s__,k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae;g__Anaeroplasma_0;s__,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia;s__muciniphila_0,Date,AgeMonths,Cage,MiceName,diff,DateEnd
29-0_5-20,0.7877848622632163,-0.0604852962631542,-0.103353599656347,0.0684182489693359,-0.4444547302283463,1.08543449191155,0.6411774912692012,0.2964593326856548,-0.7460380624778548,0.411156366926805,0.6174617865897243,0.5557854101707661,-0.0657908728600251,0.4094029773136921,-0.4144878249860073,0.2673823648345397,-0.0491397380932583,0.1368873545852488,0.0762572832947656,-0.8073070200953146,-0.4345216679301749,-0.8447937202474799,1.055812594426106,-0.1813287933213502,-0.4561416611699173,0.1558099742835696,0.1359000217024093,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,1.273005221732144,-1.2157757779252676,-0.1120897793759883,-0.8481642053960854,1.4655014381214826,2020-05-01,4,Agf29,29-0,420,2021-07-01
29-0_7-20,-0.751747428254178,-0.0604852962631542,-0.103353599656347,-1.716911586041431,-0.4444547302283463,0.2551175336940391,-0.5551492513199541,-1.4458729496714935,-0.7460380624778548,-0.7299243437942154,-0.5065519347979413,-1.000517090596521,-0.0657908728600251,-0.3551329109365543,-0.4144878249860073,-1.0179932105261504,-0.0491397380932583,-1.1853319401486706,-1.281004760345872,-0.8073070200953146,-0.4345216679301749,-0.8447937202474799,-0.4355490994081665,-1.0744345594066929,-0.4561416611699173,-1.3213112804360927,-1.1428535792504195,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,0.3600874380608884,-1.2157757779252676,-0.1120897793759883,-0.8481642053960854,0.2446300112564647,2020-07-01,6,Agf29,29-0,360,2021-07-01
29-1_5-20,0.3241311822433612,-0.0604852962631542,-0.103353599656347,0.8752651713544356,1.0469069636059265,1.2515818738791338,0.9769523102474528,0.3071352653493948,1.0392917725329125,0.6405452042366133,0.9833168236304164,0.4144562573742968,-0.0657908728600251,-0.0306218194230502,-0.4144878249860073,0.1994089841379798,-0.0491397380932583,-1.1853319401486706,-0.1367053357140418,0.5149122746386047,-0.4345216679301749,-0.8447937202474799,-0.4355490994081665,-0.3676392175587175,0.866077633564002,-0.3070708413214825,-0.1014608940921945,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,1.4730887195386622,0.4917943981726688,-0.1120897793759883,-0.8481642053960854,1.4247630507817053,2020-05-01,4,Agf29,29-1,420,2021-07-01
29-1_7-20,-0.751747428254178,-0.0604852962631542,-0.103353599656347,0.9467893393482172,1.3408751047824206,1.4455754252349422,0.4537623542895894,0.3508747892038086,0.745323631356418,0.4602425054532757,0.4937559663010267,-1.000517090596521,-0.0657908728600251,-0.1143988171598241,-0.4144878249860073,-0.0097105055049069,1.4422219557410143,-0.0289847392887463,-0.2474233375920231,-0.8073070200953146,0.7695983147257499,0.1252430563750769,-0.4355490994081665,-0.4530694128833438,-0.4561416611699173,-0.7570398499975302,-0.2977555392361628,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,1.208666815209059,0.6927092409533822,-0.1120897793759883,-0.8481642053960854,1.3089225316686497,2020-07-01,6,Agf29,29-1,360,2021-07-01
29-2_7-20,0.9236976098871216,-0.0604852962631542,-0.103353599656347,0.0684182489693359,0.8777645645055729,0.8919396312812135,1.1097143011091473,0.3906094077866548,-0.7460380624778548,0.3863707894323593,0.815667359935978,0.4144562573742968,-0.0657908728600251,-0.2182949510285465,-0.4144878249860073,0.1564765364458258,-0.0491397380932583,0.3503840298368392,-0.1554278245310229,0.4231419012829593,-0.4345216679301749,-0.8447937202474799,-0.4355490994081665,-0.1115058707822753,-0.4561416611699173,0.1746953184439434,-0.0289102269435828,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,1.0897540650174329,0.743265614395826,-0.1120897793759883,-0.8481642053960854,1.1905420478496649,2020-07-01,6,Agf29,29-2,360,2021-07-01
30-1_5-20,0.6996202756144345,-0.0604852962631542,-0.103353599656347,-1.716911586041431,1.3408751047824206,0.8542331443752204,1.2737882049002067,0.3447640122602098,1.0392917725329125,0.6206087007901879,0.6656202308583679,0.4144562573742968,-0.0657908728600251,0.5079695510660514,-0.4144878249860073,0.2421967318804353,-0.0491397380932583,-1.1853319401486706,-0.0386972324069333,-0.8073070200953146,-0.4345216679301749,-0.8447937202474799,-0.4355490994081665,0.1042808434751371,-0.4561416611699173,0.007747438828132,-0.0289102269435828,0.9654092978219564,-0.0709304056306248,-0.1408151103119889,0.9873955849356566,0.4917943981726688,-0.1120897793759883,-0.8481642053960854,1.4882279250901538,2020-05-01,2,Agf30,30-1,480,2021-09-01
30-1_7-20,0.5512521602727077,-0.0604852962631542,-0.103353599656347,-1.716911586041431,-0.4444547302283463,-1.790205445092618,0.107378246502122,0.1324796918388679,-0.7460380624778548,-0.5521332998606399,0.5486202844659787,-1.000517090596521,-0.0657908728600251,-0.1143988171598241,-0.4144878249860073,0.6055129068939616,-0.0491397380932583,0.64504284304488,0.6200580530462287,0.3066363322115222,-0.4345216679301749,0.9285050273417516,0.8866701953257528,0.7480901323929425,0.9588316868009008,0.6393180276646329,0.7204692808700363,0.9654092978219564,-0.0709304056306248,-0.1408151103119889,-1.4911709106581867,0.8670095923911825,-0.1120897793759883,-0.8481642053960854,-0.3561802109157903,2020-07-01,4,Agf30,30-1,420,2021-09-01
31-0_7-20,-0.0855699373144666,-0.0604852962631542,-0.103353599656347,-0.3946922913075118,-0.4444547302283463,-1.790205445092618,-0.5731723554532266,-0.5855349431004998,-0.7460380624778548,-1.1508135505372217,-0.2070647275482413,-1.000517090596521,-0.0657908728600251,-1.4854666794315603,-0.4144878249860073,-0.1791050276171324,-0.0491397380932583,0.3060297536856022,0.0571391224970594,-0.8073070200953146,-0.4345216679301749,0.4415130185957949,-0.4355490994081665,-0.1567858522438243,0.5852510239883078,-0.2932825568358492,-1.1428535792504195,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,-1.4911709106581867,0.3970080787944678,-0.1120897793759883,-0.8481642053960854,-0.5398246078619175,2020-07-01,4,Agf31,31-0,420,2021-09-01
31-2_5-20,0.3858368338807665,-0.0604852962631542,-0.103353599656347,-1.716911586041431,1.168329126491389,0.4674731297765663,0.9350719626522306,-0.2555412515012019,1.1052202862412206,-0.0764280701382096,0.6069172968483751,0.0408755945617039,-0.0657908728600251,-0.5560477537172677,-0.4144878249860073,0.5641266404657478,-0.0491397380932583,0.3503840298368392,0.2020368613697968,-0.8073070200953146,0.6068710172280501,0.3593262624084449,-0.4355490994081665,0.3906777878399541,1.0352200326643557,0.3445822650983398,0.4253481448165753,-0.2387106848339685,-0.0709304056306248,1.3505465835222838,0.4173141082204629,0.3970080787944678,-0.1120897793759883,-0.8481642053960854,0.8194670976980591,2020-05-01,2,Agf31,31-2,480,2021-09-01
31-2_7-20,1.2641455310058118,-0.0604852962631542,-0.103353599656347,-1.716911586041431,-0.4444547302283463,0.4166204309392315,0.7424244492331882,0.4046201222294696,1.162446956400795,0.4684901431267674,0.8440534483862587,1.082268279719929,-0.0657908728600251,0.9054684276718188,-0.4144878249860073,0.9144616461605244,-0.0491397380932583,1.459106649319168,1.31291082918879,1.3419120925600654,-0.4345216679301749,1.6409277062341,1.7136700132472134,1.233644554649468,1.916770341800189,1.3155108171510816,1.2282142830213167,0.8026820003242565,-0.0709304056306248,2.092181000080165,-1.4911709106581867,1.3980660439508017,-0.1120897793759883,-0.8481642053960854,0.4396332427862044,2020-07-01,4,Agf31,31-2,420,2021-09-01
32-0_5-20,-0.751747428254178,-0.0604852962631542,-0.103353599656347,0.4003597096143331,-0.4444547302283463,-1.790205445092618,0.178093697051342,-0.2958844931800173,0.9615321136200816,0.1963272874095278,-0.3525749900328323,0.0408755945617039,-0.0657908728600251,0.3657916692875148,-0.4144878249860073,-0.7049910927822813,-0.0491397380932583,-1.1853319401486706,-0.7555788260516543,-0.8073070200953146,-0.4345216679301749,-0.8447937202474799,-0.4355490994081665,-1.0744345594066929,-0.4561416611699173,-0.8441900257164303,0.1359000217024093,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,-1.4911709106581867,-1.2157757779252676,-0.1120897793759883,1.3449603929583762,1.248409940225631,2020-05-01,2,Agf32,32-0,480,2021-09-01
32-0_7-20,0.931954407669066,-0.0604852962631542,-0.103353599656347,1.1349580146883351,1.0469069636059265,0.2551175336940391,0.2833414894973618,0.1409955427613975,0.745323631356418,0.0843624322780176,-0.0748460717777017,0.3217022041373981,-0.0657908728600251,-1.4854666794315603,-0.4144878249860073,-0.2331500791780515,-0.0491397380932583,0.0618226747324561,0.1640191414836616,0.3066363322115222,-0.4345216679301749,-0.8447937202474799,-0.4355490994081665,0.1536856996529983,-0.4561416611699173,0.0766287282359448,0.2885101849085677,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,-1.4911709106581867,0.4917943981726688,-0.1120897793759883,2.118446781285849,1.2504729047825334,2020-07-01,4,Agf32,32-0,420,2021-09-01
32-1_5-20,0.5512521602727077,-0.0604852962631542,-0.103353599656347,0.9999261372580932,1.168329126491389,0.3270658505631459,0.544716593587522,-0.1906004445681872,-0.7460380624778548,0.2438824133076618,-0.2921590675611767,0.2036028920594036,1.641779303237911,0.7898446751102514,-0.4144878249860073,-0.2582080998760657,-0.0491397380932583,-1.1853319401486706,0.1356031190308669,0.8054768366244208,0.9804516800406432,0.3115534806124442,-0.4355490994081665,-0.0330418742484678,1.0352200326643557,0.0466655048585016,0.2188742567671733,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,-0.1689516159242675,0.2755859159090051,-0.1120897793759883,2.091853949611578,0.8001669899441335,2020-05-01,2,Agf32,32-1,480,2021-09-01
32-1_7-20,0.8890049629614287,-0.0604852962631542,-0.103353599656347,-1.716911586041431,-0.4444547302283463,1.3105096414804636,0.2742852740280614,0.3032834043398862,-0.7460380624778548,0.0288540085580475,0.4667724766154333,0.8190268449453475,-0.0657908728600251,0.7280510775647445,1.198296031733728,-0.4569214705399094,-0.0491397380932583,0.200869665252123,-0.1187567284644799,-0.8073070200953146,-0.4345216679301749,0.4023608946336467,-0.4355490994081665,0.033391868090462,1.0352200326643557,0.2734494721503702,0.2188742567671733,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,-0.1689516159242675,-1.2157757779252676,-0.1120897793759883,-0.8481642053960854,1.1154149550164958,2020-07-01,4,Agf32,32-1,420,2021-09-01
32-2_5-20,0.2111812603702396,-0.0604852962631542,-0.103353599656347,0.5641217812062965,-0.4444547302283463,0.4427906652995356,0.3935657991903509,-0.56363310165267,0.8667457942418807,0.4679235488103903,-0.3525749900328323,0.2036028920594036,1.641779303237911,0.3657916692875148,-0.4144878249860073,-0.2923453218808469,-0.0491397380932583,0.3060297536856022,0.0118591410355105,0.0377910199189422,-0.4345216679301749,0.3593262624084449,-0.4355490994081665,0.2285650291201927,1.1566421955498185,-0.0502445081495547,0.2885101849085677,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,1.0541362058076371,0.1064435168086517,-0.1120897793759883,2.0187136089414133,1.1722044829883915,2020-05-01,2,Agf32,32-2,480,2021-09-01
32-2_7-20,0.1153449054662467,-0.0604852962631542,-0.103353599656347,0.5641217812062965,0.8777645645055729,0.0610529036264569,0.732069679587104,0.223908665537043,0.5761812322560645,-0.1965710410978967,0.9946336224147104,0.9079679282821286,-0.0657908728600251,1.1758726605744796,-0.4144878249860073,0.8911573428968175,-0.0491397380932583,0.5999978948620965,0.6316652534020233,1.0439513286237607,1.1782621887895606,0.6465679735867929,1.055812594426106,0.3250818375002998,-0.4561416611699173,0.4893691947744708,0.0332376798052616,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,0.0001907831760858,0.788545595857375,-0.1120897793759883,-0.8481642053960854,0.6338897403557187,2020-07-01,4,Agf32,32-2,420,2021-09-01
33-0_5-20,0.5512521602727077,-0.0604852962631542,-0.103353599656347,1.4105171918101678,-0.4444547302283463,0.7025549439342192,1.1131381541063563,0.0051455024839639,0.8667457942418807,0.5497023461814599,0.3155048012847841,-1.000517090596521,-0.0657908728600251,0.6149038656860025,-0.4144878249860073,-0.0737558332042498,-0.0491397380932583,-0.0289847392887463,0.1700890443701811,0.3687842389603666,1.7723042081016749,-0.8447937202474799,-0.4355490994081665,0.1171688658272359,-0.4561416611699173,-0.0741566655549661,0.547342500778094,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,0.715654965373663,0.1064435168086517,-0.1120897793759883,2.177551178505255,1.2113013646070387,2020-05-01,2,Agf33,33-0,480,2021-09-01
33-0_7-20,-0.3017784195781302,-0.0604852962631542,-0.103353599656347,-0.2255498922071584,0.8777645645055729,0.7425489338998795,0.8754946694886758,0.1786669642079017,-0.7460380624778548,0.2620830715067572,0.5486202844659787,-1.000517090596521,-0.0657908728600251,-0.1632473846976411,1.198296031733728,0.8021633566336052,-0.0491397380932583,0.704902726157686,0.3255030553354047,-0.8073070200953146,-0.4345216679301749,0.4774255744864394,1.055812594426106,0.3554644664940206,1.1566421955498185,0.4294541694579183,0.5814222903503694,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,0.8331115446395059,1.2481172110606398,-0.1120897793759883,-0.8481642053960854,1.2328315971010029,2020-07-01,4,Agf33,33-0,420,2021-09-01
33-2_5-20,0.6065336080686352,-0.0604852962631542,-0.103353599656347,1.6998952857815133,1.5145866620927473,0.6264350622456628,0.8921978914913553,0.1786669642079017,1.0392917725329125,0.6846066239292945,0.3595887079558932,-1.000517090596521,-0.0657908728600251,0.7661715410166515,-0.4144878249860073,-0.1713564816325448,-0.0491397380932583,0.0618226747324561,-0.0903984529461316,-0.8073070200953146,1.5697997058524678,0.5701796277233381,-0.4355490994081665,0.3554644664940206,0.5852510239883078,0.1360659160878125,0.5647165968475167,0.8026820003242565,-0.0709304056306248,-0.1408151103119889,1.1433063595025448,-1.2157757779252676,-0.1120897793759883,2.507095700131293,1.3539922917874814,2020-05-01,2,Agf33,33-2,480,2021-09-01
33-2_7-20,1.126460910371708,-0.0604852962631542,1.1007663829995775,1.122566461332767,1.4068036184907289,0.2551175336940391,0.4773253693097601,0.4841841752493481,0.8667457942418807,0.3790781761339512,0.4500796269318223,0.6122667661232143,-0.0657908728600251,0.6788861763528767,2.1182665540064907,0.3273622522813356,-0.0491397380932583,0.5222382359492659,0.5057188322215245,0.5544208159222783,-0.4345216679301749,0.9033943067587203,1.055812594426106,0.543137598099517,-0.4561416611699173,0.6669503162926631,0.8256293693035154,0.8026820003242565,-0.0709304056306248,-0.1408151103119889,1.1119734619619956,0.6354825707938077,-0.1120897793759883,2.4476227348555235,1.1581792237020807,2020-07-01,4,Agf33,33-2,420,2021-09-01
34-1_5-20,-0.751747428254178,-0.0604852962631542,-0.103353599656347,-1.716911586041431,-0.4444547302283463,-1.790205445092618,0.197242771568713,-0.4797312169324609,-0.7460380624778548,-0.5047671525906225,-0.5384997517975569,-1.000517090596521,-0.0657908728600251,-1.4854666794315603,-0.4144878249860073,-0.5472121338375069,-0.0491397380932583,-1.1853319401486706,-1.0295335441227145,-0.8073070200953146,-0.4345216679301749,-0.8447937202474799,-0.4355490994081665,-0.6244655507306451,-0.4561416611699173,-0.5196789342029262,-0.2977555392361628,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,-1.4911709106581867,-1.2157757779252676,-0.1120897793759883,-0.8481642053960854,-2.772820718254072,2020-05-01,2,Agf34,34-1,480,2021-09-01
34-1_7-20,1.033582406756589,-0.0604852962631542,-0.103353599656347,-1.716911586041431,0.8777645645055729,1.036517075076374,0.7486085679081511,0.3826258285233017,0.9615321136200816,0.681199988005686,0.6583069443258915,-1.000517090596521,-0.0657908728600251,0.8920217039445723,-0.4144878249860073,0.2042869217746964,-0.0491397380932583,0.5497344095356248,0.2949524284178854,0.992033529358267,0.7695983147257499,-0.8447937202474799,-0.4355490994081665,0.5883232722748812,-0.4561416611699173,0.4137550692482025,0.9744177164053446,0.9654092978219564,-0.0709304056306248,-0.1408151103119889,0.5541520681284706,0.6927092409533822,-0.1120897793759883,1.2346211649203649,-1.450601423520152,2020-07-01,4,Agf34,34-1,420,2021-09-01
35-0_5-20,-0.751747428254178,-0.0604852962631542,-0.103353599656347,-1.716911586041431,-0.4444547302283463,-1.790205445092618,-1.4547226645890603,-2.348962936663437,-0.7460380624778548,-2.0309543394581966,-1.4516510647973964,-1.000517090596521,-0.0657908728600251,-1.4854666794315603,-0.4144878249860073,-0.7761127666529202,-0.0491397380932583,-1.1853319401486706,-1.281004760345872,0.3066363322115222,-0.4345216679301749,-0.8447937202474799,-0.4355490994081665,-1.0744345594066929,-0.4561416611699173,-1.3213112804360927,-1.1428535792504195,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,-1.4911709106581867,-1.2157757779252676,-0.1120897793759883,-0.8481642053960854,-2.772820718254072,2020-05-01,2,Agf35,35-0,480,2021-09-01
35-0_7-20,0.6065336080686352,-0.0604852962631542,-0.103353599656347,-1.716911586041431,-0.4444547302283463,0.2925799252238318,0.581674394097639,0.5214409686155901,-0.7460380624778548,0.3863707894323593,0.5028929333606682,0.7476709364096792,-0.0657908728600251,1.2537099524791695,1.4939971938926424,0.1417906238344294,-0.0491397380932583,0.1368873545852488,0.290407180421635,0.5149122746386047,1.1217808328371124,0.5701796277233381,-0.4355490994081665,0.2924127207469316,-0.4561416611699173,0.3087774344921132,0.7322076841412805,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,0.0001907831760858,0.4917943981726688,-0.1120897793759883,0.6431974884381872,-0.5938437709609019,2020-07-01,4,Agf35,35-0,420,2021-09-01
35-1_5-20,0.1153449054662467,-0.0604852962631542,-0.103353599656347,-1.716911586041431,1.4068036184907289,0.4166204309392315,1.2043957638470015,0.5562931120850141,1.1052202862412206,0.360395963166197,0.5837786733871517,0.2036028920594036,-0.0657908728600251,0.6149038656860025,-0.4144878249860073,0.4077394279746716,-0.0491397380932583,-0.1439392549904454,-0.0535717849901533,-0.8073070200953146,0.9804516800406432,0.3115534806124442,-0.4355490994081665,0.0177116638052996,-0.4561416611699173,0.2389939627848684,-0.1014608940921945,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,0.6878060366349827,-1.2157757779252676,-0.1120897793759883,-0.8481642053960854,-2.772820718254072,2020-05-01,2,Agf35,35-1,480,2021-09-01
35-1_7-20,-0.0855699373144666,-0.0604852962631542,-0.103353599656347,-1.716911586041431,1.26311544586959,1.2230532201908986,0.9779880714870296,0.2037052794487561,1.2582833113047878,0.747707545295742,0.6266244572892046,-1.000517090596521,-0.0657908728600251,0.6400145862690335,-0.4144878249860073,-0.1544117648178804,-0.0491397380932583,0.3060297536856022,0.2369927769956628,0.4231419012829593,-0.4345216679301749,-0.8447937202474799,-0.4355490994081665,0.1418513303042665,-0.4561416611699173,0.2058888386268874,0.0332376798052616,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,1.1999105814647817,-1.2157757779252676,-0.1120897793759883,0.8145936262854887,1.139454492244741,2020-07-01,4,Agf35,35-1,420,2021-09-01
36-0_5-20,0.1659012789086906,-0.0604852962631542,-0.103353599656347,-1.716911586041431,-0.4444547302283463,0.5918115974822501,0.6462034575287974,-0.0372090756076828,-0.7460380624778548,0.3046805233315253,0.4568339540812534,0.0408755945617039,-0.0657908728600251,-1.4854666794315603,-0.4144878249860073,0.47553844126466,-0.0491397380932583,0.4274519165710649,0.1051968450549217,-0.8073070200953146,-0.4345216679301749,-0.8447937202474799,0.8866701953257528,0.3090543920661491,0.9588316868009008,0.2349912203311945,-1.1428535792504195,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,0.2163992654397495,0.5695540570854994,-0.1120897793759883,-0.8481642053960854,1.2626490452272108,2020-05-01,2,Agf36,36-0,480,2021-09-01
36-0_7-20,-0.751747428254178,-0.0604852962631542,-0.103353599656347,-0.0093414099434947,-0.4444547302283463,-1.790205445092618,-0.7968652457679533,-0.780761212596442,-0.7460380624778548,-0.4052788165941701,-0.7212725962097535,-1.000517090596521,-0.0657908728600251,-1.4854666794315603,1.198296031733728,-0.2073683570474639,-0.0491397380932583,0.3503840298368392,0.0288757930667279,0.5544208159222783,-0.4345216679301749,-0.8447937202474799,-0.4355490994081665,-0.0330418742484678,-0.4561416611699173,-0.2932825568358492,-0.2977555392361628,-0.2387106848339685,1.5418534510891106,-0.1408151103119889,0.0001907831760858,-1.2157757779252676,-0.1120897793759883,0.3559557772598393,-0.8643356993754217,2020-07-01,4,Agf36,36-0,420,2021-09-01
36-1_5-20,-0.751747428254178,-0.0604852962631542,-0.103353599656347,-1.716911586041431,-0.4444547302283463,0.8442718250681133,0.5829608123424359,0.0643368274178148,-0.7460380624778548,0.3562260369213712,0.6966044475471989,0.2036028920594036,-0.0657908728600251,-0.7073154290479168,-0.4144878249860073,0.6785964992110863,-0.0491397380932583,0.5755929082604625,-0.0535717849901533,-0.8073070200953146,-0.4345216679301749,0.4023608946336467,-0.4355490994081665,0.3480657444209893,-0.4561416611699173,0.1100524837228946,-1.1428535792504195,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,1.2499806881935984,0.9910500981065822,-0.1120897793759883,-0.8481642053960854,1.3027627369397414,2020-05-01,2,Agf36,36-1,480,2021-09-01
36-1_7-20,-0.751747428254178,-0.0604852962631542,-0.103353599656347,-1.716911586041431,-0.4444547302283463,-1.790205445092618,-1.3333005017035977,-2.348962936663437,-0.7460380624778548,-1.7990052629375146,-2.655771047453321,-1.000517090596521,-0.0657908728600251,-1.4854666794315603,-0.4144878249860073,-1.6685165857907127,-0.0491397380932583,-1.1853319401486706,-1.281004760345872,-0.8073070200953146,-0.4345216679301749,-0.8447937202474799,-0.4355490994081665,-1.0744345594066929,-0.4561416611699173,-1.3213112804360927,-1.1428535792504195,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,-1.4911709106581867,-1.2157757779252676,-0.1120897793759883,-0.8481642053960854,-1.450601423520152,2020-07-01,4,Agf36,36-1,420,2021-09-01
37-1_5-20,0.4398559969797508,-0.0604852962631542,-0.103353599656347,1.2612689308959828,-0.4444547302283463,-1.790205445092618,0.7307006719958724,0.1104295510957937,-0.7460380624778548,-0.386921443137004,-0.9075830204471208,0.2036028920594036,-0.0657908728600251,0.655983093968907,-0.4144878249860073,0.0294872457732854,-0.0491397380932583,0.3906252486150867,-0.1428569184771495,0.5149122746386047,-0.4345216679301749,-0.8447937202474799,-0.4355490994081665,-0.1567858522438243,-0.4561416611699173,0.0528258135633201,-0.1014608940921945,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,0.3600874380608884,-1.2157757779252676,1.5006940773437472,1.3449603929583762,-0.5398246078619175,2020-05-01,2,Agf37,37-1,480,2021-09-01
37-1_7-20,0.6065336080686352,-0.0604852962631542,-0.103353599656347,1.1757394478358694,-0.4444547302283463,0.2925799252238318,0.5867973609840642,-0.1875949344284622,-0.7460380624778548,0.0492900515068899,0.1611327919223391,0.5557854101707661,-0.0657908728600251,-1.4854666794315603,2.0184814658883985,-0.1791050276171324,-0.0491397380932583,-0.1439392549904454,0.1155706141102,0.4714465808575143,-0.4345216679301749,-0.8447937202474799,1.177234757311569,0.2838464769161202,-0.4561416611699173,0.1838386978838133,-1.1428535792504195,-0.2387106848339685,1.5418534510891106,-0.1408151103119889,-1.4911709106581867,-1.2157757779252676,-0.1120897793759883,1.889028437308652,-0.4284284445689605,2020-07-01,4,Agf37,37-1,420,2021-09-01
