ID,k__Bacteria_0;p__;c__;o__;f__;g__;s__,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium_0;s__,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Adlercreutzia_0;s__,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales_0;f__;g__;s__,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides_0;s__,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__gordonii_0,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella_0;s__,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae_0;g__;s__,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__indistinctus_0,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24-7_0;g__;s__,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae];g__Odoribacter_0;s__,k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__YS2_0;f__;g__;s__,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__sciuri_0,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_0;s__,k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales;f__Turicibacteraceae;g__Turicibacter_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales_0;f__;g__;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__CandidatusArthromitus_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Dehalobacteriaceae;g__Dehalobacterium_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae_0;g__;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus];s__gnavus_0,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae_0;g__;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae_0;g__;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Clostridium;s__methylpentosum_0,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae]_0;g__;s__,k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Allobaculum_0;s__,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria_0;o__;f__;g__;s__,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Sutterella_0;s__,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila_0;s__,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae_0;g__;s__,k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae;g__Anaeroplasma_0;s__,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia;s__muciniphila_0
26-1_7-20,0.9929010968301512,-0.06048529626315424,-0.10335359965634705,1.3288024728994365,1.2631154458695901,1.1787442358887241,0.71959042257056,0.8343069070193676,1.4031810501775253,0.2618227811292304,-0.9482008713553848,0.9079679282821286,-0.06579087286002516,0.9475026114428454,-0.41448782498600734,0.8160205081273401,-0.049139738093258334,0.5497344095356248,0.7113494662986686,-0.8073070200953146,-0.4345216679301749,0.7679901364722556,-0.43554909940816655,0.49801457731115123,-0.4561416611699173,0.6548858048912825,0.08759534212785436,0.8026820003242565,-0.0709304056306248,1.6445147246987781,0.6261003849975775,0.8670095923911825,-0.1120897793759883,-0.8481642053960854,1.276048177485859
27-0_5-20,0.7266878803633158,-0.06048529626315424,-0.10335359965634705,0.9073705097942372,-0.44445473022834636,0.9587574161635432,0.9521470260897638,0.3874335656132055,0.745323631356418,0.2822923714727741,0.6593592697302808,-1.000517090596521,-0.06579087286002516,0.5294736703613762,-0.41448782498600734,0.6783251838515386,-0.049139738093258334,0.3060297536856022,0.2265336446092851,0.3066363322115222,0.9804516800406431,-0.8447937202474799,0.8866701953257528,0.07729735378954367,-0.4561416611699173,0.39746711725347855,-1.1428535792504195,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,1.0663362912474712,0.5695540570854994,-0.1120897793759883,-0.8481642053960854,1.2582239983296335
27-0_7-20,0.5311423418852896,-0.06048529626315424,-0.10335359965634705,1.435682491886039,-0.44445473022834636,0.6585008748124616,0.6587894121293028,0.4291883137202066,-0.7460380624778548,0.4563504323742449,0.45007962693182235,-1.000517090596521,-0.06579087286002516,0.578991309795358,-0.41448782498600734,0.030694626261533187,-0.049139738093258334,0.39062524861508674,0.14528318875952656,0.5149122746386047,-0.4345216679301749,0.44151301859579495,-0.43554909940816655,-1.0744345594066929,-0.4561416611699173,-0.09946253081973636,0.40121446509985603,0.9654092978219563,-0.0709304056306248,-0.1408151103119889,1.3019206895183935,0.8295472008613898,-0.1120897793759883,-0.8481642053960854,1.3146412479177478
27-1_5-20,-0.751747428254178,-0.06048529626315424,-0.10335359965634705,0.9652334903324006,1.0469069636059263,0.2551175336940391,0.5592013157207991,-0.16144221582697393,-0.7460380624778548,0.3198635444372,-0.03148895161765286,0.20360289205940366,-0.06579087286002516,0.07083582133572686,-0.41448782498600734,-0.26530070958500185,-0.049139738093258334,0.061822674732456145,-0.3540976662830766,0.23408566506291048,-0.4345216679301749,-0.20797162266030556,-0.43554909940816655,-0.5030433878451825,-0.4561416611699173,-0.7570398499975302,-0.10146089409219453,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,1.1433063595025448,0.2755859159090051,-0.1120897793759883,-0.8481642053960854,1.1176561907060993
27-1_7-20,0.05811823530667226,-0.06048529626315424,-0.10335359965634705,0.19157343283721862,1.168329126491389,-0.08263526899468188,0.09372619572501728,-0.6413927605655007,-0.7460380624778548,-0.36986580316390616,-0.25609732597228296,-1.000517090596521,-0.06579087286002516,0.38082065965263445,-0.41448782498600734,-0.35500087857867196,-0.049139738093258334,0.42745191657106496,-0.14909688906960974,-0.8073070200953146,0.7695983147257499,0.40236089463364677,-0.43554909940816655,-0.2645688958458427,-0.4561416611699173,-0.3670687709967679,-0.2977555392361628,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,0.5131504631244559,0.10644351680865172,-0.1120897793759883,-0.8481642053960854,0.7954983668410402
27-2_5-20,0.7521670030534211,1.552298560456581,-0.10335359965634705,1.3365510188840242,1.168329126491389,1.2395840257392376,0.41299186763592965,0.3194229800265631,1.3367473078385954,0.4210126008408879,0.695638704472118,0.4144562573742968,-0.06579087286002516,0.43621979605204164,-0.41448782498600734,0.05301924644404732,-0.049139738093258334,0.4613984460987528,-0.04359902803176022,-0.8073070200953146,0.8876976268037444,0.44151301859579495,-0.43554909940816655,0.17642882679155814,0.7479783214860075,0.14108671746286333,-0.02891022694358282,1.0835086098999507,-0.0709304056306248,-0.1408151103119889,1.2948702995843675,0.39700807879446787,-0.1120897793759883,-0.8481642053960854,1.4819931227808023
27-2_7-20,0.43985599697975086,-0.06048529626315424,1.2188656950775723,0.7616549095524122,1.2631154458695901,1.2355099388087223,0.9407446462536488,0.4551764956719133,-0.7460380624778548,0.5117246631968642,0.7080288980257883,-1.000517090596521,1.8426941460186246,0.9475026114428454,-0.41448782498600734,0.094495217532512,-0.049139738093258334,0.4928828425967289,0.31483713415293385,0.42314190128295937,-0.4345216679301749,0.8334210624979195,-0.43554909940816655,-0.4082570684669816,-0.4561416611699173,0.07662872823594485,-0.02891022694358282,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,1.3786472973211414,0.10644351680865172,-0.1120897793759883,-0.8481642053960854,1.5735518185704767
28-0_5-20,0.2111812603702396,-0.06048529626315424,-0.10335359965634705,0.36587378427501893,1.168329126491389,1.0028861550839618,0.6746761315708727,0.2732510863028583,1.0392917725329123,0.644392619531398,0.5348407503602839,-1.000517090596521,-0.06579087286002516,0.7538327996953321,-0.41448782498600734,-0.12582944715682276,-0.049139738093258334,0.20086966525212302,-0.005851548775262783,0.736761024254961,0.8876976268037444,-0.8447937202474799,-0.43554909940816655,-0.20734222568626823,-0.4561416611699173,0.05282581356332011,0.6279984323917245,-0.2387106848339685,1.4204312882036478,-0.1408151103119889,0.6261003849975775,0.6927092409533822,1.210129515357931,-0.8481642053960854,1.653218581138096
28-0_7-20,0.5512521602727077,-0.06048529626315424,-0.10335359965634705,0.2874097877412115,-0.44445473022834636,0.9348890759888507,0.7200590688682253,0.2432138207324297,-0.7460380624778548,-0.06329626196306903,0.554011967395194,0.20360289205940366,-0.06579087286002516,0.26272134757463994,-0.41448782498600734,-0.004449454106605577,-0.049139738093258334,-0.3007253588507401,0.011859141035510501,0.1469354893440103,-0.4345216679301749,0.6225676971830263,-0.43554909940816655,-0.18132879332135027,-0.4561416611699173,-0.19637254382779273,-0.2977555392361628,0.8026820003242565,-0.0709304056306248,-0.1408151103119889,0.41731410822046294,-1.2157757779252676,-0.1120897793759883,-0.8481642053960854,1.1154149550164958
28-1_5-20,-0.751747428254178,-0.06048529626315424,-0.10335359965634705,-1.716911586041431,-0.44445473022834636,-0.08263526899468188,-1.0652707661425418,-0.8174840196211819,-0.7460380624778548,-0.6528772272592764,-0.491418191668884,-1.000517090596521,-0.06579087286002516,0.09999405007694029,-0.41448782498600734,-1.1794961077713426,-0.049139738093258334,-1.1853319401486706,-1.2810047603458719,-0.8073070200953146,-0.4345216679301749,-0.8447937202474799,-0.43554909940816655,-1.0744345594066929,-0.4561416611699173,-1.3213112804360927,-1.1428535792504195,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,-1.4911709106581867,-1.2157757779252676,-0.1120897793759883,-0.8481642053960854,0.47293863771320566
28-1_7-20,-0.751747428254178,-0.06048529626315424,-0.10335359965634705,-1.716911586041431,-0.44445473022834636,-0.08263526899468188,-0.8816263691964148,-0.843812958343531,-0.7460380624778548,-0.9942315324334567,-0.630465182188551,-1.000517090596521,-0.06579087286002516,-0.2813466967756356,-0.41448782498600734,-0.9918229761658462,-0.049139738093258334,-1.1853319401486706,-1.0800899175651584,0.03779101991894221,-0.4345216679301749,-0.8447937202474799,-0.43554909940816655,-1.0744345594066929,-0.4561416611699173,-1.3213112804360927,-1.1428535792504195,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,-1.4911709106581867,-1.2157757779252676,-0.1120897793759883,-0.8481642053960854,-0.08173922613110296
29-0_5-20,0.7877848622632163,-0.06048529626315424,-0.10335359965634705,0.0684182489693359,-0.44445473022834636,1.08543449191155,0.6411774912692012,0.29645933268565483,-0.7460380624778548,0.411156366926805,0.6174617865897243,0.5557854101707661,-0.06579087286002516,0.40940297731369213,-0.41448782498600734,0.2673823648345397,-0.049139738093258334,0.1368873545852488,0.07625728329476567,-0.8073070200953146,-0.4345216679301749,-0.8447937202474799,1.055812594426106,-0.18132879332135027,-0.4561416611699173,0.15580997428356969,0.13590002170240936,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,1.273005221732144,-1.2157757779252676,-0.1120897793759883,-0.8481642053960854,1.4655014381214826
29-0_7-20,-0.751747428254178,-0.06048529626315424,-0.10335359965634705,-1.716911586041431,-0.44445473022834636,0.2551175336940391,-0.5551492513199541,-1.4458729496714935,-0.7460380624778548,-0.7299243437942154,-0.5065519347979413,-1.000517090596521,-0.06579087286002516,-0.3551329109365543,-0.41448782498600734,-1.0179932105261504,-0.049139738093258334,-1.1853319401486706,-1.2810047603458719,-0.8073070200953146,-0.4345216679301749,-0.8447937202474799,-0.43554909940816655,-1.0744345594066929,-0.4561416611699173,-1.3213112804360927,-1.1428535792504195,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,0.36008743806088844,-1.2157757779252676,-0.1120897793759883,-0.8481642053960854,0.24463001125646477
29-1_5-20,0.32413118224336124,-0.06048529626315424,-0.10335359965634705,0.8752651713544356,1.0469069636059263,1.2515818738791338,0.9769523102474529,0.30713526534939484,1.0392917725329123,0.6405452042366133,0.9833168236304164,0.4144562573742968,-0.06579087286002516,-0.0306218194230502,-0.41448782498600734,0.1994089841379798,-0.049139738093258334,-1.1853319401486706,-0.1367053357140418,0.5149122746386047,-0.4345216679301749,-0.8447937202474799,-0.43554909940816655,-0.3676392175587175,0.866077633564002,-0.3070708413214825,-0.10146089409219453,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,1.4730887195386622,0.4917943981726688,-0.1120897793759883,-0.8481642053960854,1.4247630507817053
29-1_7-20,-0.751747428254178,-0.06048529626315424,-0.10335359965634705,0.9467893393482171,1.3408751047824206,1.4455754252349422,0.45376235428958944,0.35087478920380866,0.745323631356418,0.4602425054532757,0.4937559663010267,-1.000517090596521,-0.06579087286002516,-0.11439881715982414,-0.41448782498600734,-0.00971050550490693,1.4422219557410143,-0.028984739288746397,-0.24742333759202315,-0.8073070200953146,0.7695983147257499,0.1252430563750769,-0.43554909940816655,-0.45306941288334385,-0.4561416611699173,-0.7570398499975302,-0.2977555392361628,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,1.208666815209059,0.6927092409533822,-0.1120897793759883,-0.8481642053960854,1.3089225316686497
29-2_5-20,0.28964525690404713,-0.06048529626315424,-0.10335359965634705,-1.716911586041431,-0.44445473022834636,0.87349548029703,0.47814371227264685,0.03664333693487509,0.8667457942418807,-0.066611503114546,0.44837450310068694,-1.000517090596521,-0.06579087286002516,-0.5560477537172677,-0.41448782498600734,-0.10721639486791579,-0.049139738093258334,0.1368873545852488,-0.38543056382362584,-0.8073070200953146,-0.4345216679301749,0.03981286105045051,-0.43554909940816655,-0.5595247437976307,-0.4561416611699173,-0.7570398499975302,-1.1428535792504195,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,0.5131504631244559,-1.2157757779252676,-0.1120897793759883,-0.8481642053960854,1.0591130122126742
29-2_7-20,0.9236976098871215,-0.06048529626315424,-0.10335359965634705,0.0684182489693359,0.8777645645055729,0.8919396312812135,1.1097143011091473,0.39060940778665487,-0.7460380624778548,0.38637078943235936,0.815667359935978,0.4144562573742968,-0.06579087286002516,-0.21829495102854657,-0.41448782498600734,0.15647653644582582,-0.049139738093258334,0.35038402983683925,-0.15542782453102297,0.42314190128295937,-0.4345216679301749,-0.8447937202474799,-0.43554909940816655,-0.11150587078227536,-0.4561416611699173,0.17469531844394348,-0.02891022694358282,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,1.0897540650174327,0.743265614395826,-0.1120897793759883,-0.8481642053960854,1.1905420478496647
30-0_5-20,0.1659012789086906,-0.06048529626315424,-0.10335359965634705,-1.716911586041431,1.168329126491389,0.6094682763884199,0.9608429888856227,0.11193490609311096,-0.7460380624778548,0.4904914272072767,0.4291625274833948,-1.000517090596521,-0.06579087286002516,-0.3551329109365543,-0.41448782498600734,-0.21367172578220262,-0.049139738093258334,0.256624897507741,-0.4820699040389361,-0.8073070200953146,-0.4345216679301749,-0.8447937202474799,-0.43554909940816655,-0.5595247437976307,-0.4561416611699173,-0.5943125524998304,-0.02891022694358282,0.8026820003242565,-0.0709304056306248,-0.1408151103119889,1.2420263544483827,-1.2157757779252676,-0.1120897793759883,-0.8481642053960854,1.3617069995432665
30-0_7-20,-0.751747428254178,-0.06048529626315424,-0.10335359965634705,-1.716911586041431,-0.44445473022834636,-1.7902054450926181,-1.283326526741759,-1.8718416819437746,-0.7460380624778548,-1.1644932478284142,-1.1644093536190485,-1.000517090596521,-0.06579087286002516,-1.4854666794315605,-0.41448782498600734,-1.2425478535184316,-0.049139738093258334,-1.1853319401486706,-0.9432519576571508,-0.8073070200953146,-0.4345216679301749,-0.8447937202474799,-0.43554909940816655,-1.0744345594066929,-0.4561416611699173,-0.7570398499975302,-1.1428535792504195,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,-1.4911709106581867,-1.2157757779252676,-0.1120897793759883,-0.8481642053960854,0.36103740694926345
30-1_5-20,0.6996202756144345,-0.06048529626315424,-0.10335359965634705,-1.716911586041431,1.3408751047824206,0.8542331443752204,1.2737882049002067,0.3447640122602098,1.0392917725329123,0.6206087007901879,0.6656202308583679,0.4144562573742968,-0.06579087286002516,0.5079695510660514,-0.41448782498600734,0.24219673188043533,-0.049139738093258334,-1.1853319401486706,-0.038697232406933374,-0.8073070200953146,-0.4345216679301749,-0.8447937202474799,-0.43554909940816655,0.10428084347513719,-0.4561416611699173,0.007747438828132003,-0.02891022694358282,0.9654092978219563,-0.0709304056306248,-0.1408151103119889,0.9873955849356566,0.4917943981726688,-0.1120897793759883,-0.8481642053960854,1.4882279250901538
30-1_7-20,0.5512521602727077,-0.06048529626315424,-0.10335359965634705,-1.716911586041431,-0.44445473022834636,-1.7902054450926181,0.10737824650212202,0.13247969183886799,-0.7460380624778548,-0.5521332998606399,0.5486202844659787,-1.000517090596521,-0.06579087286002516,-0.11439881715982414,-0.41448782498600734,0.6055129068939616,-0.049139738093258334,0.64504284304488,0.6200580530462287,0.3066363322115222,-0.4345216679301749,0.9285050273417516,0.8866701953257528,0.7480901323929425,0.9588316868009007,0.6393180276646329,0.7204692808700363,0.9654092978219563,-0.0709304056306248,-0.1408151103119889,-1.4911709106581867,0.8670095923911825,-0.1120897793759883,-0.8481642053960854,-0.35618021091579033
30-2_5-20,0.28964525690404713,-0.06048529626315424,-0.10335359965634705,-1.716911586041431,-0.44445473022834636,-0.29884375125834556,0.6489707313359707,-0.07020933571060817,-0.7460380624778548,0.043733058107168654,0.05264985268139166,-1.000517090596521,-0.06579087286002516,-0.4440739942733353,-0.41448782498600734,-0.4282447533475704,-0.049139738093258334,-1.1853319401486706,-0.4076499607681888,-0.8073070200953146,-0.4345216679301749,-0.8447937202474799,-0.43554909940816655,-0.5595247437976307,-0.4561416611699173,-0.4182212934441492,-0.1886110698110947,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,0.6878060366349827,-1.2157757779252676,-0.1120897793759883,-0.8481642053960854,0.7799691319387108
30-2_7-20,0.8705608119772451,-0.06048529626315424,-0.10335359965634705,-1.716911586041431,-0.44445473022834636,0.5340770102050744,0.6869799142681661,0.3620001823318386,-0.7460380624778548,0.03832189313916645,0.6808887760010991,0.7848127444142459,-0.06579087286002516,0.33407725611030825,-0.41448782498600734,0.17761425966131184,-0.049139738093258334,0.8728409251744377,0.4095387552866943,0.7112069197825729,-0.4345216679301749,0.848346740427815,-0.43554909940816655,0.6807470886455116,-0.4561416611699173,0.669914795256402,0.547342500778094,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,0.7418251997339671,0.39700807879446787,-0.1120897793759883,-0.8481642053960854,0.8390087612443022
31-0_7-20,-0.08556993731446666,-0.06048529626315424,-0.10335359965634705,-0.3946922913075118,-0.44445473022834636,-1.7902054450926181,-0.5731723554532266,-0.5855349431004998,-0.7460380624778548,-1.1508135505372215,-0.20706472754824135,-1.000517090596521,-0.06579087286002516,-1.4854666794315605,-0.41448782498600734,-0.17910502761713243,-0.049139738093258334,0.3060297536856022,0.05713912249705949,-0.8073070200953146,-0.4345216679301749,0.44151301859579495,-0.43554909940816655,-0.15678585224382435,0.5852510239883078,-0.2932825568358492,-1.1428535792504195,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,-1.4911709106581867,0.39700807879446787,-0.1120897793759883,-0.8481642053960854,-0.5398246078619175
31-1_5-20,0.9857343585903364,-0.06048529626315424,1.2188656950775723,0.48991428999041864,-0.44445473022834636,0.4908279221551094,1.1376332054756144,0.555752608615244,0.745323631356418,0.3608107621298249,0.6288852353351946,0.8802965016842702,-0.06579087286002516,-0.2813466967756356,-0.41448782498600734,0.34055641615607357,-0.049139738093258334,0.256624897507741,0.13232788117071909,0.23408566506291048,-0.4345216679301749,0.3593262624084449,1.2720210766897697,0.17642882679155814,-0.4561416611699173,0.4470801326583946,0.13590002170240936,-0.2387106848339685,-0.0709304056306248,1.4719687464077467,0.5541520681284706,0.8670095923911825,-0.1120897793759883,-0.8481642053960854,1.2802961566688584
31-1_7-20,-0.30177841957813023,-0.06048529626315424,-0.10335359965634705,-1.716911586041431,-0.44445473022834636,0.11827957378603149,0.272975974025528,-0.6007749096572367,-0.7460380624778548,-0.3324955705925179,-0.17004962097174103,-1.000517090596521,-0.06579087286002516,-1.4854666794315605,-0.41448782498600734,-0.5517981794291039,-0.049139738093258334,-1.1853319401486706,-0.6642924811461155,-0.8073070200953146,-0.4345216679301749,-0.8447937202474799,-0.43554909940816655,-0.7936079498309987,-0.4561416611699173,-1.0202812847721114,-1.1428535792504195,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,0.0001907831760858958,-1.2157757779252676,-0.1120897793759883,-0.8481642053960854,0.29942917935944346
31-2_5-20,0.3858368338807665,-0.06048529626315424,-0.10335359965634705,-1.716911586041431,1.168329126491389,0.4674731297765663,0.9350719626522306,-0.2555412515012019,1.1052202862412206,-0.07642807013820963,0.6069172968483751,0.040875594561703935,-0.06579087286002516,-0.5560477537172677,-0.41448782498600734,0.5641266404657478,-0.049139738093258334,0.35038402983683925,0.20203686136979682,-0.8073070200953146,0.6068710172280501,0.3593262624084449,-0.43554909940816655,0.39067778783995416,1.0352200326643555,0.34458226509833983,0.42534814481657535,-0.2387106848339685,-0.0709304056306248,1.3505465835222838,0.41731410822046294,0.39700807879446787,-0.1120897793759883,-0.8481642053960854,0.8194670976980591
31-2_7-20,1.2641455310058118,-0.06048529626315424,-0.10335359965634705,-1.716911586041431,-0.44445473022834636,0.4166204309392315,0.7424244492331882,0.40462012222946964,1.162446956400795,0.4684901431267674,0.8440534483862587,1.082268279719929,-0.06579087286002516,0.9054684276718187,-0.41448782498600734,0.9144616461605243,-0.049139738093258334,1.459106649319168,1.3129108291887899,1.3419120925600654,-0.4345216679301749,1.6409277062341001,1.7136700132472134,1.2336445546494679,1.9167703418001891,1.3155108171510816,1.2282142830213167,0.8026820003242565,-0.0709304056306248,2.092181000080165,-1.4911709106581867,1.3980660439508017,-0.1120897793759883,-0.8481642053960854,0.4396332427862044
32-0_5-20,-0.751747428254178,-0.06048529626315424,-0.10335359965634705,0.4003597096143331,-0.44445473022834636,-1.7902054450926181,0.17809369705134204,-0.2958844931800173,0.9615321136200816,0.19632728740952787,-0.3525749900328323,0.040875594561703935,-0.06579087286002516,0.36579166928751483,-0.41448782498600734,-0.7049910927822813,-0.049139738093258334,-1.1853319401486706,-0.7555788260516543,-0.8073070200953146,-0.4345216679301749,-0.8447937202474799,-0.43554909940816655,-1.0744345594066929,-0.4561416611699173,-0.8441900257164303,0.13590002170240936,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,-1.4911709106581867,-1.2157757779252676,-0.1120897793759883,1.3449603929583762,1.248409940225631
32-0_7-20,0.931954407669066,-0.06048529626315424,-0.10335359965634705,1.1349580146883351,1.0469069636059263,0.2551175336940391,0.2833414894973618,0.14099554276139759,0.745323631356418,0.08436243227801765,-0.07484607177770175,0.32170220413739814,-0.06579087286002516,-1.4854666794315605,-0.41448782498600734,-0.23315007917805158,-0.049139738093258334,0.061822674732456145,0.1640191414836616,0.3066363322115222,-0.4345216679301749,-0.8447937202474799,-0.43554909940816655,0.15368569965299836,-0.4561416611699173,0.07662872823594485,0.2885101849085677,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,-1.4911709106581867,0.4917943981726688,-0.1120897793759883,2.118446781285849,1.2504729047825334
32-1_5-20,0.5512521602727077,-0.06048529626315424,-0.10335359965634705,0.9999261372580933,1.168329126491389,0.32706585056314597,0.544716593587522,-0.19060044456818726,-0.7460380624778548,0.2438824133076618,-0.2921590675611767,0.20360289205940366,1.6417793032379113,0.7898446751102514,-0.41448782498600734,-0.25820809987606574,-0.049139738093258334,-1.1853319401486706,0.13560311903086697,0.8054768366244208,0.9804516800406431,0.3115534806124442,-0.43554909940816655,-0.033041874248467835,1.0352200326643555,0.04666550485850168,0.21887425676717334,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,-0.1689516159242675,0.2755859159090051,-0.1120897793759883,2.091853949611578,0.8001669899441335
32-1_7-20,0.8890049629614287,-0.06048529626315424,-0.10335359965634705,-1.716911586041431,-0.44445473022834636,1.3105096414804636,0.27428527402806147,0.3032834043398862,-0.7460380624778548,0.02885400855804754,0.4667724766154333,0.8190268449453475,-0.06579087286002516,0.7280510775647445,1.1982960317337281,-0.45692147053990945,-0.049139738093258334,0.20086966525212302,-0.11875672846447993,-0.8073070200953146,-0.4345216679301749,0.40236089463364677,-0.43554909940816655,0.033391868090462004,1.0352200326643555,0.27344947215037024,0.21887425676717334,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,-0.1689516159242675,-1.2157757779252676,-0.1120897793759883,-0.8481642053960854,1.1154149550164958
32-2_5-20,0.2111812603702396,-0.06048529626315424,-0.10335359965634705,0.5641217812062965,-0.44445473022834636,0.4427906652995356,0.39356579919035095,-0.56363310165267,0.8667457942418807,0.46792354881039033,-0.3525749900328323,0.20360289205940366,1.6417793032379113,0.36579166928751483,-0.41448782498600734,-0.2923453218808469,-0.049139738093258334,0.3060297536856022,0.011859141035510501,0.03779101991894221,-0.4345216679301749,0.3593262624084449,-0.43554909940816655,0.22856502912019278,1.1566421955498183,-0.05024450814955478,0.2885101849085677,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,1.0541362058076373,0.10644351680865172,-0.1120897793759883,2.0187136089414133,1.1722044829883915
32-2_7-20,0.11534490546624673,-0.06048529626315424,-0.10335359965634705,0.5641217812062965,0.8777645645055729,0.06105290362645699,0.732069679587104,0.22390866553704303,0.5761812322560645,-0.1965710410978967,0.9946336224147105,0.9079679282821286,-0.06579087286002516,1.1758726605744796,-0.41448782498600734,0.8911573428968175,-0.049139738093258334,0.5999978948620965,0.6316652534020233,1.0439513286237607,1.1782621887895606,0.6465679735867929,1.055812594426106,0.3250818375002998,-0.4561416611699173,0.4893691947744708,0.03323767980526163,-0.2387106848339685,-0.0709304056306248,-0.1408151103119889,0.0001907831760858958,0.788545595857375,-0.1120897793759883,-0.8481642053960854,0.6338897403557187
